Date,Open,High,Low,Close,Volume,c_rsi_14d_dividend_and_split_adjusted,c_annualized_volatility_21d_log_returns_dividend_and_split_adjusted,c_annualized_volatility_63d_log_returns_dividend_and_split_adjusted,c_simple_moving_average_21d_close_dividend_and_split_adjusted,c_simple_moving_average_63d_close_dividend_and_split_adjusted,c_exponential_moving_average_21d_close_dividend_and_split_adjusted,c_macd_26d_12d_dividend_and_split_adjusted,c_macd_signal_9d_dividend_and_split_adjusted,c_log_returns_dividend_and_split_adjusted,Ticker
2015-01-02,31.28,31.46,30.85,31.27,65899,60.613916755223386,0.2394287333810581,0.2590280193565781,30.610952380952376,29.312380952380952,30.679797682487976,0.6441723535742732,0.6184720324703722,0.0041660050638977,GEF
2015-01-05,30.94,30.94,29.86,30.19,207605,47.37324997101872,0.2318425855579691,0.2692085872174347,30.624285714285715,29.34015873015873,30.635270620443617,0.5216371269960227,0.5991050513755023,-0.0351484277510024,GEF
2015-01-06,30.18,30.24,29.1,29.45,243745,40.79725987364847,0.2478167530912635,0.2739724241629037,30.6047619047619,29.357777777777777,30.527518745857837,0.3606578226740744,0.5514156056352167,-0.0248168336211517,GEF
2015-01-07,29.72,29.85,29.42,29.72,90716,43.85937785392625,0.2481923013518443,0.2738070023582676,30.586190476190477,29.383650793650794,30.454107950779846,0.2519628369782545,0.4915250519038243,0.0091263097519627,GEF
2015-01-08,30.02,30.3,29.72,30.17,212410,48.6284733300533,0.248554111369793,0.256453108147224,30.609523809523807,29.393650793650792,30.428279955254407,0.1998290124361936,0.4331858440102981,0.0150278333214114,GEF
2015-01-09,30.16,30.16,29.31,29.34,115538,41.60773021660003,0.2628973415335147,0.2594108647113827,30.57428571428571,29.39984126984127,30.32934541386764,0.0904953434937105,0.3646477439069806,-0.0278962804561341,GEF
2015-01-12,29.34,29.56,28.81,29.35,118300,41.7169098441002,0.2543552931150071,0.2557021193909226,30.56714285714285,29.415873015873014,30.240314012606948,0.0046014963906984,0.2926384944037242,0.0003407735592699,GEF
2015-01-13,29.67,29.92,28.69,28.99,160900,38.89727655133094,0.2575367042075223,0.2569365041836442,30.53952380952381,29.424761904761905,30.126649102369957,-0.0914646401873398,0.2158178674855114,-0.0123416033405412,GEF
2015-01-14,28.49,28.93,28.31,28.9,190948,38.20210422352282,0.2565822684543536,0.2567802993119558,30.5,29.434603174603176,30.01513554760905,-0.1728672869058911,0.1380808366072309,-0.0031093478151776,GEF
2015-01-15,26.7,28.62,26.3,27.7,429335,30.400592728360035,0.2919002676004241,0.2702582019613464,30.419523809523813,29.42873015873016,29.80466867964459,-0.3304007874756252,0.0443845117906596,-0.0424091819250937,GEF
2015-01-16,27.19,27.66,26.39,27.61,432386,29.907288928512635,0.2889973956692749,0.2696901045679519,30.322857142857146,29.41746031746032,29.605153345131445,-0.457238706298348,-0.0559401318271418,-0.0032543872512298,GEF
2015-01-20,27.69,27.79,26.49,26.55,241800,24.802518351983636,0.299165587689656,0.2804761230854865,30.144761904761904,29.38793650793651,29.32741213193768,-0.6359608511731487,-0.1719442756963432,-0.0391482782541151,GEF
2015-01-21,26.54,27.01,26.39,26.78,161451,27.686708991561613,0.2832758135219939,0.2701991844138875,29.94190476190476,29.344920634920637,29.095829210852436,-0.7503903281984421,-0.287633486196763,0.0086255925750785,GEF
2015-01-22,26.91,27.36,26.73,26.83,204800,28.33026054653204,0.2691287065013226,0.265099148159673,29.712857142857143,29.29111111111111,28.88984473713857,-0.8275029916433425,-0.3956073872860789,0.0018653241745062,GEF
2015-01-23,26.73,26.88,26.05,26.1,123914,24.85268852475189,0.2758677964721842,0.2655212468263063,29.449047619047622,29.238253968253968,28.6362224883078,-0.936722280762364,-0.5038303659813359,-0.0275853501088851,GEF
2015-01-26,26.34,26.34,25.9,26.3,325621,27.47920389369165,0.2793042587730817,0.2658060367740088,29.19142857142857,29.186031746031748,28.42383862573436,-0.9956636351346724,-0.6021970198120032,0.0076336248550712,GEF
2015-01-27,25.93,26.45,25.87,26.36,306432,28.28896779197176,0.2808945638669615,0.265687084169423,28.93904761904762,29.138253968253967,28.23621693248578,-1.025709840011725,-0.6868995838519476,0.0022787704505876,GEF
