Date,Open,High,Low,Close,Volume,c_rsi_14d_dividend_and_split_adjusted,c_annualized_volatility_21d_log_returns_dividend_and_split_adjusted,c_annualized_volatility_63d_log_returns_dividend_and_split_adjusted,c_simple_moving_average_21d_close_dividend_and_split_adjusted,c_simple_moving_average_63d_close_dividend_and_split_adjusted,c_exponential_moving_average_21d_close_dividend_and_split_adjusted,c_macd_26d_12d_dividend_and_split_adjusted,c_macd_signal_9d_dividend_and_split_adjusted,c_log_returns_dividend_and_split_adjusted,Ticker
2015-01-02,97.34,98.55,97.15,97.79,5779673,53.2582625997646,0.2302711886587078,0.2317469488939,96.46666666666668,99.71206349206348,96.79909435302322,-0.2699622010882763,-0.6745354445856458,0.0100720275922037,IBM
2015-01-05,97.32,97.32,96.06,96.26,5104898,46.739905890247634,0.2323891094898272,0.2321270895550768,96.32333333333334,99.4452380952381,96.75008577547564,-0.2889648511564076,-0.5974213258997982,-0.0157694584492204,IBM
2015-01-06,96.35,96.53,93.64,94.18,6429448,39.63738234951257,0.2428952965043065,0.235102405179525,96.09380952380953,99.14174603174604,96.51644161406878,-0.4664858464957433,-0.5712342300189872,-0.0218450190595547,IBM
2015-01-07,94.86,94.86,92.95,93.56,4918083,37.79381657429752,0.2431950583276954,0.2332816948240324,95.85761904761904,98.86015873015872,96.24767419460798,-0.6497118588385717,-0.5869297557829041,-0.0066049030994303,IBM
2015-01-08,94.28,95.97,93.86,95.59,4431693,46.55824180772673,0.2555901782511448,0.234081136465526,95.75857142857144,98.57603174603176,96.1878856314618,-0.6239235567272345,-0.5943285159717702,0.0214652703596928,IBM
2015-01-09,95.59,96.75,94.89,96.01,4694762,48.1848558983621,0.254739289347302,0.232995672910881,95.64714285714284,98.32666666666668,96.17171421041982,-0.5631045330590752,-0.5880837193892312,0.0043841406338612,IBM
2015-01-12,95.95,96.1,93.99,94.4,4380230,42.80622226104348,0.2559492594452029,0.2347953737217997,95.53,98.0563492063492,96.01064928219984,-0.6374702035975872,-0.5979610162309024,-0.0169112795580773,IBM
2015-01-13,94.89,96.53,93.94,94.62,4578865,43.73052816259914,0.2557077355624415,0.2340432455062169,95.40714285714286,97.81238095238096,95.88422662018166,-0.6709194303317929,-0.6125526990510805,0.0023277970515469,IBM
2015-01-14,93.45,94.44,92.78,94.02,4906054,41.74888663984521,0.2235329000481772,0.2340372747004825,95.4195238095238,97.55619047619048,95.71475147289244,-0.7373435318434076,-0.637510865609546,-0.0063613446070176,IBM
2015-01-15,94.55,94.72,93.02,93.27,4443826,39.34859351621258,0.2187928550806909,0.2336383174002683,95.46285714285716,97.30761904761906,95.49250133899312,-0.8408114913542875,-0.6781709907584942,-0.0080090128572123,IBM
