Date,Open,High,Low,Close,Volume,c_rsi_14d_dividend_and_split_adjusted,c_annualized_volatility_21d_log_returns_dividend_and_split_adjusted,c_annualized_volatility_63d_log_returns_dividend_and_split_adjusted,c_simple_moving_average_21d_close_dividend_and_split_adjusted,c_simple_moving_average_63d_close_dividend_and_split_adjusted,c_exponential_moving_average_21d_close_dividend_and_split_adjusted,c_macd_26d_12d_dividend_and_split_adjusted,c_macd_signal_9d_dividend_and_split_adjusted,c_log_returns_dividend_and_split_adjusted,Ticker
2015-01-02,103.34,103.84,101.43,102.2,8550981,41.89450001484175,0.1851113362048719,0.1735346262743864,103.32761904761904,103.8595238095238,103.86307909172872,-0.3185241516408865,-0.3929619008383027,-0.0084766912790973,GE
2015-01-05,102.01,102.01,100.01,100.33,8783432,35.82765828979873,0.1868178378997109,0.1759888111799286,103.0295238095238,103.82301587301586,103.54189008338976,-0.5600633283339675,-0.4263821863374357,-0.0184669248320827,GE
2015-01-06,99.76,100.21,97.6,98.17,13323548,30.358902302990423,0.1961788147001802,0.1806478235161665,102.68428571428574,103.76380952380951,103.05353643944522,-0.9152286282691762,-0.5241514747237838,-0.0217640832330912,GE
2015-01-07,98.75,99.48,97.81,98.22,9119713,30.622892165676543,0.1966447985104714,0.1778038500339807,102.35714285714286,103.73158730158733,102.61412403585928,-1.1790734800330114,-0.6551358757856293,0.0005091909066684,GE
2015-01-08,99.19,99.43,98.41,99.39,9032348,36.67233857263699,0.2003133017780756,0.1758468971562051,102.14714285714288,103.68984126984128,102.32102185078118,-1.279019463836207,-0.7799125933957448,0.0118416443688156,GE
2015-01-09,100.0,100.05,97.68,98.01,9013085,33.015580050254634,0.2044439614437511,0.1740545710428531,101.89238095238096,103.65634920634922,101.92911077343744,-1.4528344715015464,-0.9144969690169052,-0.0139819906988256,GE
2015-01-12,98.18,98.46,96.95,97.81,8958534,32.509632692729085,0.2014169042152403,0.1690681312587597,101.68761904761904,103.65238095238094,101.5546461576704,-1.588412218572671,-1.0492800189280582,-0.0020426929786869,GE
2015-01-13,98.95,99.23,96.37,97.31,8603650,31.221487882620504,0.1997711223424953,0.1672616078111556,101.43238095238095,103.66095238095238,101.1687692342458,-1.7164185763227238,-1.1827077304069913,-0.0051250624685039,GE
2015-01-14,96.46,97.27,95.48,96.99,8745317,30.391504341178447,0.1886813544323019,0.1669161754959683,101.26190476190476,103.6547619047619,100.78888112204164,-1.822675197621777,-1.3107012238499485,-0.0032938784284461,GE
2015-01-15,97.31,97.76,96.09,96.17,6578209,28.3143398824915,0.1865802883905132,0.1670599095872281,101.11,103.62412698412696,100.36898283821968,-1.9505665653333464,-1.4386742921466282,-0.008490421681061,GE
2015-01-16,95.89,96.46,95.64,96.21,10405149,28.57080321087195,0.1864717606401504,0.1670580443430627,100.97904761904762,103.595873015873,99.9908934892906,-2.025346792852844,-1.5560087922878711,0.0004158436487828,GE
2015-01-20,97.24,97.36,96.05,97.27,9311876,35.18806796110946,0.1892682699236509,0.1617713375179372,100.86619047619048,103.5479365079365,99.74353953571874,-1.9762960105065448,-1.6400662359316058,0.0109573145081755,GE
2015-01-21,97.2,98.22,96.7,98.05,7861296,39.62072431786593,0.1593747537139712,0.1616723114408652,100.65238095238094,103.4988888888889,99.58958139610796,-1.8531217962978417,-1.6826773480048531,0.0079869357610063,GE
2015-01-22,99.12,99.35,97.73,99.03,9848340,44.734906139193335,0.1471384318654786,0.1593562761219467,100.39238095238096,103.43857142857142,99.53871036009814,-1.6573229470312043,-1.6776064678101232,0.009945281890856,GE
