Date,Open,High,Low,Close,Volume,c_rsi_14d_dividend_and_split_adjusted,c_annualized_volatility_21d_log_returns_dividend_and_split_adjusted,c_annualized_volatility_63d_log_returns_dividend_and_split_adjusted,c_simple_moving_average_21d_close_dividend_and_split_adjusted,c_simple_moving_average_63d_close_dividend_and_split_adjusted,c_exponential_moving_average_21d_close_dividend_and_split_adjusted,c_macd_26d_12d_dividend_and_split_adjusted,c_macd_signal_9d_dividend_and_split_adjusted,c_log_returns_dividend_and_split_adjusted,Ticker
2015-01-02,39.62,40.26,39.51,39.7,27913900,45.188430361055005,0.2281721463410038,0.2179496704797443,40.21190476190476,39.75603174603175,40.19911478933346,-0.0956348670477496,-0.0252247190978184,0.0065706579587101,MSFT
2015-01-05,39.37,39.68,39.27,39.34,39673900,42.2928298515561,0.2285716880865108,0.218331354602267,40.14142857142857,39.763174603174605,40.12101344484861,-0.1501184577302226,-0.0502034668242992,-0.0091093747322317,MSFT
2015-01-06,39.38,39.69,38.67,38.76,36447900,38.06123184044632,0.2235128051582219,0.2203930099497303,40.01238095238095,39.76111111111111,39.99728494986237,-0.2373620862395,-0.0876351907073394,-0.0148530259383476,MSFT
2015-01-07,39.04,39.45,38.62,39.25,29114100,43.22915216289729,0.2290039675029486,0.2203591696101212,39.92380952380953,39.77444444444444,39.92934995442033,-0.2639220563109958,-0.1228925638280707,0.012562657205852,MSFT
2015-01-08,39.7,40.55,39.67,40.41,29645202,53.187015616185725,0.2481912634230178,0.2213332685388568,39.91952380952381,39.78936507936508,39.9730454131094,-0.1891878783748595,-0.1361516267374284,0.0291258348619649,MSFT
2015-01-09,40.43,40.6,39.82,40.07,23944200,50.3967294186274,0.2497923359715471,0.2181110553227122,39.90333333333333,39.81142857142857,39.981859466463085,-0.1556019796684893,-0.1400416973236406,-0.0084493544423292,MSFT
2015-01-12,40.27,40.37,39.37,39.57,23651900,46.53075481375123,0.2483469288131731,0.2035099819673996,39.89142857142857,39.84984126984127,39.94441769678463,-0.1674010393182712,-0.1455135657225667,-0.0125566692507203,MSFT
2015-01-13,39.88,40.68,39.11,39.36,35270601,44.97042082373802,0.2479064514010924,0.2029763015821403,39.85857142857143,39.88999999999999,39.89128881525875,-0.1914897494220255,-0.1547088024624585,-0.0053211832132802,MSFT
2015-01-14,39.02,39.26,38.73,39.02,29719600,42.48631095277479,0.2491041974260236,0.2038972553601542,39.81809523809524,39.92365079365079,39.81208074114432,-0.2353029581993553,-0.1708276336098378,-0.0086757369890874,MSFT
2015-01-15,39.25,39.38,38.56,38.62,32750800,39.70736156567445,0.2506194641137494,0.2035604218239535,39.77,39.95777777777778,39.70370976467665,-0.298856862988444,-0.1964334794855591,-0.0103040581945969,MSFT
2015-01-16,38.47,39.29,38.35,39.26,35695300,45.81426747330159,0.2295687652136737,0.2043541288193813,39.81333333333333,40.00857142857143,39.66337251334241,-0.2941899010654936,-0.215984763801546,0.0164359118479466,MSFT
2015-01-20,39.31,39.61,38.69,39.39,36161900,46.98882007713899,0.2258757584990668,0.2006314253472205,39.83952380952381,40.049523809523805,39.63852046667492,-0.2768104875809527,-0.2281499085574273,0.0033057881344996,MSFT
2015-01-21,39.01,39.18,38.62,38.99,39081143,43.839921901553446,0.1828014712227402,0.2009965519171566,39.7747619047619,40.07809523809524,39.57956406061356,-0.2919484344226291,-0.2409096137304677,-0.0102067739883085,MSFT
2015-01-22,39.38,40.03,39.13,40.02,35898035,52.64087427498086,0.2061596767345915,0.2043915284706964,39.75333333333333,40.11222222222222,39.61960369146688,-0.2183163593336559,-0.2363909628511053,0.0260741261610813,MSFT
2015-01-23,40.21,40.24,39.74,40.06,26211600,52.94924702640874,0.2046027894253033,0.2028582692599137,39.72095238095238,40.15380952380953,39.65963971951534,-0.1549485927045921,-0.2201024888218027,0.0009990010820848,MSFT
2015-01-26,39.91,40.02,39.27,39.92,42525530,51.68085148314595,0.2010974072936879,0.2012532014899988,39.66285714285714,40.184603174603176,39.68330883592304,-0.1147037773376098,-0.1990227465249641,-0.0035008787944089,MSFT
2015-01-27,36.47,36.68,35.75,36.22,169164000,30.72959346078805,0.3884495578424199,0.2763205536969806,39.44095238095238,40.14174603174603,39.36846257811185,-0.3770224686901073,-0.2346226909579927,-0.097265998987996,MSFT
2015-01-28,36.29,36.33,34.94,34.97,84507100,26.77974959133316,0.4015358190260211,0.2844816922288399,39.170476190476194,40.08206349206349,38.96860234373805,-0.6779613582832127,-0.3232904244230367,-0.0351209013799828,MSFT
2015-01-29,34.75,35.76,34.63,35.67,63585300,32.04723068087426,0.4121587836900311,0.2863146443872683,38.9504761904762,40.02571428571429,38.668729403398224,-0.8501731793799863,-0.4286669754144266,0.0198194482955158,MSFT
