Date,Open,High,Low,Close,Volume,c_rsi_14d_dividend_and_split_adjusted,c_annualized_volatility_21d_log_returns_dividend_and_split_adjusted,c_annualized_volatility_63d_log_returns_dividend_and_split_adjusted,c_simple_moving_average_21d_close_dividend_and_split_adjusted,c_simple_moving_average_63d_close_dividend_and_split_adjusted,c_exponential_moving_average_21d_close_dividend_and_split_adjusted,c_macd_26d_12d_dividend_and_split_adjusted,c_macd_signal_9d_dividend_and_split_adjusted,c_log_returns_dividend_and_split_adjusted,Ticker
2015-01-02,65.85,65.97,65.18,65.56,7255494,47.80616351381906,0.1261296066816486,0.1287962130042513,66.09190476190477,63.81984126984127,66.08088349333795,0.5830086591373345,0.7262511921185621,-0.007143430330851,PG
2015-01-05,65.4,65.96,65.12,65.24,8626143,45.200004937181696,0.1204313770946901,0.1285346911585891,66.09190476190477,63.89873015873016,66.00443953939813,0.4446039900904424,0.6699217517129382,-0.0048929761228159,PG
2015-01-06,65.46,65.65,64.7,64.95,7791200,42.91663983371807,0.1190126356119762,0.1288071354322577,66.05809523809523,63.97555555555556,65.90858139945286,0.3079666683005371,0.597530735030458,-0.0044550346362044,PG
2015-01-07,65.2,65.51,64.92,65.29,5986899,46.33926320243872,0.1204396589385458,0.128452296069337,66.04761904761905,64.06238095238096,65.85234672677532,0.2245275510201168,0.5229300982283898,0.0052211420819336,PG
2015-01-08,65.58,66.12,65.33,66.03,6831617,52.95129244242712,0.1259991700545784,0.1281715058477077,66.05904761904762,64.14936507936508,65.86849702434121,0.2156276437375055,0.4614696073302129,0.0112702990079378,PG
2015-01-09,66.09,66.09,65.33,65.42,4873097,47.73027797946478,0.1301893199872119,0.1290734052192786,66.04333333333334,64.23253968253968,65.8277245675829,0.1575365181601142,0.4006829894961932,-0.009281162096242,PG
2015-01-12,65.59,65.69,64.88,65.18,5250900,45.816183668057,0.1279458277373127,0.1275253015795732,66.04047619047618,64.30015873015874,65.76884051598446,0.0910829409338163,0.3387629797837178,-0.0036753487008222,PG
2015-01-13,65.8,66.32,65.07,65.45,6730752,48.32675359297925,0.1278170530282635,0.1230022855135527,66.03666666666666,64.38714285714285,65.73985501453133,0.0595186517572869,0.2829141141784316,0.0041338189464934,PG
2015-01-14,65.04,65.35,64.82,65.23,6418200,46.43864958694624,0.1238053059951379,0.123357321690614,66.05190476190475,64.46857142857142,65.69350455866484,0.0165606627812877,0.2296434238990028,-0.0033670065479042,PG
2015-01-15,65.6,65.6,64.76,65.14,6768200,45.65285195250309,0.1230684076874244,0.1222773350987548,66.07476190476191,64.55539682539683,65.64318596242259,-0.0244640939694988,0.1788219203253025,-0.0013806859599172,PG
