Date,Open,High,Low,Close,Volume,c_rsi_14d_dividend_and_split_adjusted,c_annualized_volatility_21d_log_returns_dividend_and_split_adjusted,c_annualized_volatility_63d_log_returns_dividend_and_split_adjusted,c_simple_moving_average_21d_close_dividend_and_split_adjusted,c_simple_moving_average_63d_close_dividend_and_split_adjusted,c_exponential_moving_average_21d_close_dividend_and_split_adjusted,c_macd_26d_12d_dividend_and_split_adjusted,c_macd_signal_9d_dividend_and_split_adjusted,c_log_returns_dividend_and_split_adjusted,Ticker
2015-01-02,114.64,115.31,112.91,113.66,4294441,53.96125957322472,0.2158728917136798,0.2093596548305595,112.14571428571428,110.77603174603176,112.85825934175551,0.6160092241642872,0.2627432871608,-0.0001759479198698,BA
2015-01-05,113.4,113.63,112.49,112.87,5024885,50.79615135998042,0.2168651653461344,0.2071305329143954,112.02428571428572,110.82349206349208,112.8593266743232,0.5357159147969242,0.3173378126880248,-0.0069748219014404,BA
2015-01-06,112.87,113.37,110.36,111.54,4992917,45.91349590707004,0.2197409673089254,0.2085708021999012,111.86619047619048,110.85126984126984,112.73938788574836,0.3606061605655526,0.3259914822635304,-0.0118534430061272,BA
2015-01-07,112.6,113.67,112.58,113.27,3573397,52.33196775289749,0.2257640349854953,0.2049987809756912,111.75380952380954,110.94714285714286,112.78762535068032,0.3573081347652902,0.3322548127638823,0.0153910782512145,BA
2015-01-08,114.23,115.44,114.05,115.28,4503516,58.494794208326,0.2287862499872125,0.2061995116645369,111.81714285714284,111.05190476190477,113.01420486425484,0.5109942041837172,0.3680026910478493,0.0175896024786445,BA
2015-01-09,115.09,115.68,114.51,115.05,3056568,57.57747228976301,0.2281535295193918,0.202711692664383,111.89571428571428,111.18365079365078,113.19927714932258,0.6072326437088833,0.4158486815800561,-0.0019971352098918,BA
2015-01-12,115.66,115.68,113.66,114.46,3552853,55.186649219074646,0.1773224829319405,0.2017702894765532,112.1552380952381,111.32349206349208,113.31388831756598,0.628647573323093,0.4584084599286635,-0.0051413995004185,BA
2015-01-13,115.45,117.12,113.85,114.72,3441755,56.05267986410794,0.1713548051375415,0.2007671982056127,112.48,111.48190476190476,113.44171665233272,0.6590023179117281,0.4985272315252764,0.0022689598703538,BA
2015-01-14,112.85,114.83,112.78,114.03,3559735,53.11884995406596,0.1512131612589701,0.199351753359995,112.88,111.60396825396826,113.4951969566661,0.620231792242862,0.5228681436687935,-0.006032805182043,BA
2015-01-15,113.92,115.3,113.44,113.82,3902050,52.222959481677336,0.1500544572341448,0.195895066870786,113.21571428571428,111.75174603174602,113.5247245060601,0.5660357189439793,0.5315016587238307,-0.0018433184942892,BA
